"Date","Import price","Export price","Usage","Solar","Imported","Import cost","Exported","Export profit","Charge rate","Battery","Battery cycles","Bill"
2022-06-14 05:30:00+00:00,0.20,0.15,0.20,0.11,-0.00,-0.00,0,0.00,-0.09,2.09,0.00,-0.00
2022-06-14 06:00:00+00:00,0.20,0.15,0.78,0.24,-0.00,-0.00,0,0.00,-0.56,1.81,0.03,-0.00
2022-06-14 06:30:00+00:00,0.20,0.15,0.78,0.24,-0.00,-0.00,0,0.00,-0.56,1.53,0.03,-0.00
2022-06-14 07:00:00+00:00,0.33,0.15,0.59,1.80,-0.00,-0.00,0,0.00,1.12,2.04,0.06,-0.00
2022-06-14 07:30:00+00:00,0.33,0.15,0.59,1.80,-0.00,-0.00,0,0.00,1.12,2.54,0.06,-0.00
2022-06-14 08:00:00+00:00,0.33,0.15,0.59,1.93,-0.00,-0.00,0,0.00,1.25,3.10,0.06,-0.00
2022-06-14 08:30:00+00:00,0.33,0.15,0.59,1.93,-0.00,-0.00,0,0.00,1.25,3.66,0.06,-0.00
2022-06-14 09:00:00+00:00,0.33,0.15,0.20,2.24,-0.00,-0.00,0,0.00,1.93,4.53,0.10,-0.00
2022-06-14 09:30:00+00:00,0.33,0.15,0.20,2.24,0,0.00,1.19,0.09,0.75,4.87,0.04,-0.09
2022-06-14 10:00:00+00:00,0.33,0.15,0.20,1.41,0,0.00,0.94,0.07,0.21,4.96,0.01,-0.07
2022-06-14 10:30:00+00:00,0.33,0.15,0.20,1.41,0,0.00,1.09,0.08,0.06,4.99,0.00,-0.08
2022-06-14 11:00:00+00:00,0.33,0.15,0.20,0.73,0,0.00,0.48,0.04,0.02,5.00,0.00,-0.04
2022-06-14 11:30:00+00:00,0.33,0.15,0.20,0.73,0,0.00,0.50,0.04,0.00,5.00,0.00,-0.04
2022-06-14 12:00:00+00:00,0.33,0.15,0.20,1.12,0,0.00,0.87,0.07,0.00,5.00,0.00,-0.07
2022-06-14 12:30:00+00:00,0.33,0.15,0.20,1.12,0,0.00,0.87,0.07,0.00,5.00,0.00,-0.07
2022-06-14 13:00:00+00:00,0.20,0.15,0.20,0.77,0,0.00,0.54,0.04,0.00,5.00,0.00,-0.04
2022-06-14 13:30:00+00:00,0.20,0.15,0.20,0.77,0,0.00,0.54,0.04,0.00,5.00,0.00,-0.04
2022-06-14 14:00:00+00:00,0.20,0.15,0.20,0.81,0,0.00,0.58,0.04,0.00,5.00,0.00,-0.04
2022-06-14 14:30:00+00:00,0.20,0.15,0.20,0.81,0,0.00,0.58,0.04,0.00,5.00,0.00,-0.04
2022-06-14 15:00:00+00:00,0.20,0.15,0.20,2.02,0,0.00,1.73,0.13,0.00,5.00,0.00,-0.13
2022-06-14 15:30:00+00:00,0.20,0.15,0.20,2.02,0,0.00,1.73,0.13,0.00,5.00,0.00,-0.13
2022-06-14 16:00:00+00:00,0.52,0.15,0.78,2.28,0,0.00,1.39,0.10,0.00,5.00,0.00,-0.10
2022-06-14 16:30:00+00:00,0.52,0.15,0.78,2.28,0,0.00,1.39,0.10,0.00,5.00,0.00,-0.10
2022-06-14 17:00:00+00:00,0.52,0.15,0.59,0.71,0,0.00,0.09,0.01,0.00,5.00,0.00,-0.01
2022-06-14 17:30:00+00:00,0.52,0.15,0.59,0.71,0,0.00,0.09,0.01,0.00,5.00,0.00,-0.01
2022-06-14 18:00:00+00:00,0.52,0.15,0.59,0.70,0,0.00,0.08,0.01,0.00,5.00,0.00,-0.01
2022-06-14 18:30:00+00:00,0.52,0.15,0.59,0.70,0,0.00,0.08,0.01,0.00,5.00,0.00,-0.01
2022-06-14 19:00:00+00:00,0.33,0.15,0.59,0.07,-0.00,-0.00,0,0.00,-0.52,4.74,0.03,-0.00
2022-06-14 19:30:00+00:00,0.33,0.15,0.59,0.07,-0.00,-0.00,0,0.00,-0.52,4.48,0.03,-0.00
2022-06-14 20:00:00+00:00,0.33,0.15,0.59,0.00,-0.00,-0.00,0,0.00,-0.59,4.18,0.03,-0.00
2022-06-14 20:30:00+00:00,0.33,0.15,0.59,0.00,-0.00,-0.00,0,0.00,-0.59,3.89,0.03,-0.00
2022-06-14 21:00:00+00:00,0.33,0.15,0.59,0.00,-0.00,-0.00,0,0.00,-0.59,3.59,0.03,-0.00
2022-06-14 21:30:00+00:00,0.33,0.15,0.59,0.00,-0.00,-0.00,0,0.00,-0.59,3.30,0.03,-0.00
2022-06-14 22:00:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,3.20,0.01,-0.00
2022-06-14 22:30:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,3.10,0.01,-0.00
2022-06-14 23:00:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,3.01,0.01,-0.00
2022-06-14 23:30:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.91,0.01,-0.00
2022-06-15 00:00:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.81,0.01,-0.00
2022-06-15 00:30:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.71,0.01,-0.00
2022-06-15 01:00:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.61,0.01,-0.00
2022-06-15 01:30:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.52,0.01,-0.00
2022-06-15 02:00:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.42,0.01,-0.00
2022-06-15 02:30:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.32,0.01,-0.00
2022-06-15 03:00:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.22,0.01,-0.00
2022-06-15 03:30:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.12,0.01,-0.00
2022-06-15 04:00:00+00:00,0.20,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.03,0.01,-0.00
2022-06-15 04:30:00+00:00,0.20,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,1.93,0.01,-0.00
2022-06-15 05:00:00+00:00,0.20,0.15,0.20,0.21,-0.00,-0.00,0,0.00,0.00,1.93,0.00,-0.00
2022-06-15 05:30:00+00:00,0.20,0.15,0.20,0.21,-0.00,-0.00,0,0.00,0.00,1.93,0.00,-0.00
2022-06-15 06:00:00+00:00,0.20,0.15,0.78,0.06,-0.00,-0.00,0,0.00,-0.73,1.57,0.04,-0.00
2022-06-15 06:30:00+00:00,0.20,0.15,0.78,0.06,-0.00,-0.00,0,0.00,-0.73,1.20,0.04,-0.00
2022-06-15 07:00:00+00:00,0.33,0.15,0.59,1.31,-0.00,-0.00,0,0.00,0.66,1.50,0.03,-0.00
2022-06-15 07:30:00+00:00,0.33,0.15,0.59,1.31,-0.00,-0.00,0,0.00,0.66,1.80,0.03,-0.00
2022-06-15 08:00:00+00:00,0.33,0.15,0.59,1.70,-0.00,-0.00,0,0.00,1.03,2.26,0.05,-0.00
2022-06-15 08:30:00+00:00,0.33,0.15,0.59,1.70,-0.00,-0.00,0,0.00,1.03,2.72,0.05,-0.00
2022-06-15 09:00:00+00:00,0.33,0.15,0.20,2.27,-0.00,-0.00,0,0.00,1.96,3.60,0.10,-0.00
2022-06-15 09:30:00+00:00,0.33,0.15,0.20,2.27,-0.00,-0.00,0,0.00,1.96,4.48,0.10,-0.00
2022-06-15 10:00:00+00:00,0.33,0.15,0.20,3.15,0,0.00,1.97,0.15,0.83,4.86,0.04,-0.15
2022-06-15 10:30:00+00:00,0.33,0.15,0.20,3.15,0,0.00,2.57,0.19,0.23,4.96,0.01,-0.19
2022-06-15 11:00:00+00:00,0.33,0.15,0.20,3.89,0,0.00,3.44,0.26,0.06,4.99,0.00,-0.26
2022-06-15 11:30:00+00:00,0.33,0.15,0.20,3.89,0,0.00,3.48,0.26,0.02,5.00,0.00,-0.26
2022-06-15 12:00:00+00:00,0.33,0.15,0.20,1.54,0,0.00,1.27,0.09,0.01,5.00,0.00,-0.09
2022-06-15 12:30:00+00:00,0.33,0.15,0.20,1.54,0,0.00,1.27,0.10,0.00,5.00,0.00,-0.10
2022-06-15 13:00:00+00:00,0.20,0.15,0.20,2.56,0,0.00,2.24,0.17,0.00,5.00,0.00,-0.17
2022-06-15 13:30:00+00:00,0.20,0.15,0.20,2.56,0,0.00,2.24,0.17,0.00,5.00,0.00,-0.17
2022-06-15 14:00:00+00:00,0.20,0.15,0.20,2.51,0,0.00,2.19,0.16,0.00,5.00,0.00,-0.16
2022-06-15 14:30:00+00:00,0.20,0.15,0.20,2.51,0,0.00,2.19,0.16,0.00,5.00,0.00,-0.16
2022-06-15 15:00:00+00:00,0.20,0.15,0.20,2.05,0,0.00,1.75,0.13,0.00,5.00,0.00,-0.13
2022-06-15 15:30:00+00:00,0.20,0.15,0.20,2.05,0,0.00,1.75,0.13,0.00,5.00,0.00,-0.13
2022-06-15 16:00:00+00:00,0.52,0.15,0.78,1.72,0,0.00,0.85,0.06,0.00,5.00,0.00,-0.06
2022-06-15 16:30:00+00:00,0.52,0.15,0.78,1.72,0,0.00,0.85,0.06,0.00,5.00,0.00,-0.06
2022-06-15 17:00:00+00:00,0.52,0.15,0.59,0.80,0,0.00,0.18,0.01,0.00,5.00,0.00,-0.01
2022-06-15 17:30:00+00:00,0.52,0.15,0.59,0.80,0,0.00,0.18,0.01,0.00,5.00,0.00,-0.01
2022-06-15 18:00:00+00:00,0.52,0.15,0.59,0.77,0,0.00,0.14,0.01,0.00,5.00,0.00,-0.01
2022-06-15 18:30:00+00:00,0.52,0.15,0.59,0.77,0,0.00,0.14,0.01,0.00,5.00,0.00,-0.01
2022-06-15 19:00:00+00:00,0.33,0.15,0.59,0.35,-0.00,-0.00,0,0.00,-0.26,4.87,0.01,-0.00
2022-06-15 19:30:00+00:00,0.33,0.15,0.59,0.35,-0.00,-0.00,0,0.00,-0.26,4.74,0.01,-0.00
2022-06-15 20:00:00+00:00,0.33,0.15,0.59,0.00,-0.00,-0.00,0,0.00,-0.59,4.45,0.03,-0.00
2022-06-15 20:30:00+00:00,0.33,0.15,0.59,0.00,-0.00,-0.00,0,0.00,-0.59,4.16,0.03,-0.00
2022-06-15 21:00:00+00:00,0.33,0.15,0.59,0.00,-0.00,-0.00,0,0.00,-0.59,3.86,0.03,-0.00
2022-06-15 21:30:00+00:00,0.33,0.15,0.59,0.00,-0.00,-0.00,0,0.00,-0.59,3.57,0.03,-0.00
2022-06-15 22:00:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,3.47,0.01,-0.00
2022-06-15 22:30:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,3.37,0.01,-0.00
2022-06-15 23:00:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,3.28,0.01,-0.00
2022-06-15 23:30:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,3.18,0.01,-0.00
2022-06-16 00:00:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,3.08,0.01,-0.00
2022-06-16 00:30:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.98,0.01,-0.00
2022-06-16 01:00:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.88,0.01,-0.00
2022-06-16 01:30:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.79,0.01,-0.00
2022-06-16 02:00:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.69,0.01,-0.00
2022-06-16 02:30:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.59,0.01,-0.00
2022-06-16 03:00:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.49,0.01,-0.00
2022-06-16 03:30:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.39,0.01,-0.00
2022-06-16 04:00:00+00:00,0.20,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.30,0.01,-0.00
2022-06-16 04:30:00+00:00,0.20,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.20,0.01,-0.00
2022-06-16 05:00:00+00:00,0.20,0.15,0.20,0.02,-0.00,-0.00,0,0.00,-0.18,2.11,0.01,-0.00
2022-06-16 05:30:00+00:00,0.20,0.15,0.20,0.02,-0.00,-0.00,0,0.00,-0.18,2.02,0.01,-0.00
2022-06-16 06:00:00+00:00,0.20,0.15,0.78,0.19,-0.00,-0.00,0,0.00,-0.60,1.72,0.03,-0.00
2022-06-16 06:30:00+00:00,0.20,0.15,0.78,0.19,-0.00,-0.00,0,0.00,-0.60,1.42,0.03,-0.00
2022-06-16 07:00:00+00:00,0.33,0.15,0.59,1.36,-0.00,-0.00,0,0.00,0.70,1.74,0.04,-0.00
2022-06-16 07:30:00+00:00,0.33,0.15,0.59,1.36,-0.00,-0.00,0,0.00,0.70,2.05,0.04,-0.00
2022-06-16 08:00:00+00:00,0.33,0.15,0.59,1.61,-0.00,-0.00,0,0.00,0.94,2.48,0.05,-0.00
2022-06-16 08:30:00+00:00,0.33,0.15,0.59,1.61,-0.00,-0.00,0,0.00,0.94,2.90,0.05,-0.00
2022-06-16 09:00:00+00:00,0.33,0.15,0.20,2.34,-0.00,-0.00,0,0.00,2.03,3.81,0.10,-0.00
2022-06-16 09:30:00+00:00,0.33,0.15,0.20,2.34,0,0.00,0.13,0.01,1.90,4.67,0.09,-0.01
2022-06-16 10:00:00+00:00,0.33,0.15,0.20,3.47,0,0.00,2.57,0.19,0.53,4.91,0.03,-0.19
2022-06-16 10:30:00+00:00,0.33,0.15,0.20,3.47,0,0.00,2.95,0.22,0.15,4.97,0.01,-0.22
2022-06-16 11:00:00+00:00,0.33,0.15,0.20,3.03,0,0.00,2.65,0.20,0.04,4.99,0.00,-0.20
2022-06-16 11:30:00+00:00,0.33,0.15,0.20,3.03,0,0.00,2.68,0.20,0.01,5.00,0.00,-0.20
2022-06-16 12:00:00+00:00,0.33,0.15,0.20,1.71,0,0.00,1.42,0.11,0.00,5.00,0.00,-0.11
2022-06-16 12:30:00+00:00,0.33,0.15,0.20,1.71,0,0.00,1.42,0.11,0.00,5.00,0.00,-0.11
2022-06-16 13:00:00+00:00,0.20,0.15,0.20,1.32,0,0.00,1.06,0.08,0.00,5.00,0.00,-0.08
2022-06-16 13:30:00+00:00,0.20,0.15,0.20,1.32,0,0.00,1.06,0.08,0.00,5.00,0.00,-0.08
2022-06-16 14:00:00+00:00,0.20,0.15,0.20,0.48,0,0.00,0.26,0.02,0.00,5.00,0.00,-0.02
2022-06-16 14:30:00+00:00,0.20,0.15,0.20,0.48,0,0.00,0.26,0.02,0.00,5.00,0.00,-0.02
2022-06-16 15:00:00+00:00,0.20,0.15,0.20,0.63,0,0.00,0.40,0.03,0.00,5.00,0.00,-0.03
2022-06-16 15:30:00+00:00,0.20,0.15,0.20,0.63,0,0.00,0.40,0.03,0.00,5.00,0.00,-0.03
2022-06-16 16:00:00+00:00,0.52,0.15,0.78,0.23,-0.00,-0.00,0,0.00,-0.57,4.72,0.03,-0.00
2022-06-16 16:30:00+00:00,0.52,0.15,0.78,0.23,-0.00,-0.00,0,0.00,-0.57,4.43,0.03,-0.00
2022-06-16 17:00:00+00:00,0.52,0.15,0.59,0.88,-0.00,-0.00,0,0.00,0.25,4.55,0.01,-0.00
2022-06-16 17:30:00+00:00,0.52,0.15,0.59,0.88,-0.00,-0.00,0,0.00,0.25,4.66,0.01,-0.00
2022-06-16 18:00:00+00:00,0.52,0.15,0.59,0.16,-0.00,-0.00,0,0.00,-0.44,4.44,0.02,-0.00
2022-06-16 18:30:00+00:00,0.52,0.15,0.59,0.16,-0.00,-0.00,0,0.00,-0.44,4.22,0.02,-0.00
2022-06-16 19:00:00+00:00,0.33,0.15,0.59,0.15,-0.00,-0.00,0,0.00,-0.44,4.00,0.02,-0.00
2022-06-16 19:30:00+00:00,0.33,0.15,0.59,0.15,-0.00,-0.00,0,0.00,-0.44,3.78,0.02,-0.00
2022-06-16 20:00:00+00:00,0.33,0.15,0.59,0.00,-0.00,-0.00,0,0.00,-0.59,3.49,0.03,-0.00
2022-06-16 20:30:00+00:00,0.33,0.15,0.59,0.00,-0.00,-0.00,0,0.00,-0.59,3.20,0.03,-0.00
2022-06-16 21:00:00+00:00,0.33,0.15,0.59,0.00,-0.00,-0.00,0,0.00,-0.59,2.90,0.03,-0.00
2022-06-16 21:30:00+00:00,0.33,0.15,0.59,0.00,-0.00,-0.00,0,0.00,-0.59,2.61,0.03,-0.00
2022-06-16 22:00:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.51,0.01,-0.00
2022-06-16 22:30:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.41,0.01,-0.00
2022-06-16 23:00:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.31,0.01,-0.00
2022-06-16 23:30:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.22,0.01,-0.00
2022-06-17 00:00:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.12,0.01,-0.00
2022-06-17 00:30:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.02,0.01,-0.00
2022-06-17 01:00:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,1.92,0.01,-0.00
2022-06-17 01:30:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,1.82,0.01,-0.00
2022-06-17 02:00:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,1.73,0.01,-0.00
2022-06-17 02:30:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,1.63,0.01,-0.00
2022-06-17 03:00:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,1.53,0.01,-0.00
2022-06-17 03:30:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,1.43,0.01,-0.00
2022-06-17 04:00:00+00:00,0.20,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,1.34,0.01,-0.00
2022-06-17 04:30:00+00:00,0.20,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,1.24,0.01,-0.00
2022-06-17 05:00:00+00:00,0.20,0.15,0.20,0.82,-0.00,-0.00,0,0.00,0.58,1.50,0.03,-0.00
2022-06-17 05:30:00+00:00,0.20,0.15,0.20,0.82,-0.00,-0.00,0,0.00,0.58,1.76,0.03,-0.00
2022-06-17 06:00:00+00:00,0.20,0.15,0.78,0.73,-0.00,-0.00,0,0.00,-0.09,1.71,0.00,-0.00
2022-06-17 06:30:00+00:00,0.20,0.15,0.78,0.73,-0.00,-0.00,0,0.00,-0.09,1.67,0.00,-0.00
2022-06-17 07:00:00+00:00,0.33,0.15,0.59,1.05,-0.00,-0.00,0,0.00,0.41,1.85,0.02,-0.00
2022-06-17 07:30:00+00:00,0.33,0.15,0.59,1.05,-0.00,-0.00,0,0.00,0.41,2.04,0.02,-0.00
2022-06-17 08:00:00+00:00,0.33,0.15,0.59,2.90,-0.00,-0.00,0,0.00,2.17,3.01,0.11,-0.00
2022-06-17 08:30:00+00:00,0.33,0.15,0.59,2.90,-0.00,-0.00,0,0.00,2.17,3.99,0.11,-0.00
2022-06-17 09:00:00+00:00,0.33,0.15,0.20,3.03,0,0.00,1.07,0.08,1.62,4.72,0.08,-0.08
2022-06-17 09:30:00+00:00,0.33,0.15,0.20,3.03,0,0.00,2.23,0.17,0.45,4.92,0.02,-0.17
2022-06-17 10:00:00+00:00,0.33,0.15,0.20,4.06,0,0.00,3.53,0.26,0.13,4.98,0.01,-0.26
2022-06-17 10:30:00+00:00,0.33,0.15,0.20,4.06,0,0.00,3.62,0.27,0.04,4.99,0.00,-0.27
2022-06-17 11:00:00+00:00,0.33,0.15,0.20,5.26,0,0.00,4.79,0.36,0.01,5.00,0.00,-0.36
2022-06-17 11:30:00+00:00,0.33,0.15,0.20,5.26,0,0.00,4.80,0.36,0.00,5.00,0.00,-0.36
2022-06-17 12:00:00+00:00,0.33,0.15,0.20,5.79,0,0.00,5.31,0.40,0.00,5.00,0.00,-0.40
2022-06-17 12:30:00+00:00,0.33,0.15,0.20,5.79,0,0.00,5.31,0.40,0.00,5.00,0.00,-0.40
2022-06-17 13:00:00+00:00,0.20,0.15,0.20,5.43,0,0.00,4.96,0.37,0.00,5.00,0.00,-0.37
2022-06-17 13:30:00+00:00,0.20,0.15,0.20,5.43,0,0.00,4.96,0.37,0.00,5.00,0.00,-0.37
2022-06-17 14:00:00+00:00,0.20,0.15,0.20,3.76,0,0.00,3.37,0.25,0.00,5.00,0.00,-0.25
2022-06-17 14:30:00+00:00,0.20,0.15,0.20,3.76,0,0.00,3.37,0.25,0.00,5.00,0.00,-0.25
2022-06-17 15:00:00+00:00,0.20,0.15,0.20,3.38,0,0.00,3.01,0.23,0.00,5.00,0.00,-0.23
2022-06-17 15:30:00+00:00,0.20,0.15,0.20,3.38,0,0.00,3.01,0.23,0.00,5.00,0.00,-0.23
2022-06-17 16:00:00+00:00,0.52,0.15,0.78,0.49,-0.00,-0.00,0,0.00,-0.32,4.84,0.02,-0.00
2022-06-17 16:30:00+00:00,0.52,0.15,0.78,0.49,-0.00,-0.00,0,0.00,-0.32,4.68,0.02,-0.00
2022-06-17 17:00:00+00:00,0.52,0.15,0.59,0.42,-0.00,-0.00,0,0.00,-0.19,4.59,0.01,-0.00
2022-06-17 17:30:00+00:00,0.52,0.15,0.59,0.42,-0.00,-0.00,0,0.00,-0.19,4.49,0.01,-0.00
2022-06-17 18:00:00+00:00,0.52,0.15,0.59,0.68,-0.00,-0.00,0,0.00,0.06,4.52,0.00,-0.00
2022-06-17 18:30:00+00:00,0.52,0.15,0.59,0.68,-0.00,-0.00,0,0.00,0.06,4.54,0.00,-0.00
2022-06-17 19:00:00+00:00,0.33,0.15,0.59,0.36,-0.00,-0.00,0,0.00,-0.25,4.42,0.01,-0.00
2022-06-17 19:30:00+00:00,0.33,0.15,0.59,0.36,-0.00,-0.00,0,0.00,-0.25,4.30,0.01,-0.00
2022-06-17 20:00:00+00:00,0.33,0.15,0.59,0.00,-0.00,-0.00,0,0.00,-0.59,4.00,0.03,-0.00
2022-06-17 20:30:00+00:00,0.33,0.15,0.59,0.00,-0.00,-0.00,0,0.00,-0.59,3.71,0.03,-0.00
2022-06-17 21:00:00+00:00,0.33,0.15,0.59,0.00,-0.00,-0.00,0,0.00,-0.59,3.42,0.03,-0.00
2022-06-17 21:30:00+00:00,0.33,0.15,0.59,0.00,-0.00,-0.00,0,0.00,-0.59,3.12,0.03,-0.00
2022-06-17 22:00:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,3.02,0.01,-0.00
2022-06-17 22:30:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.93,0.01,-0.00
2022-06-17 23:00:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.83,0.01,-0.00
2022-06-17 23:30:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.73,0.01,-0.00
2022-06-18 00:00:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.63,0.01,-0.00
2022-06-18 00:30:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.53,0.01,-0.00
2022-06-18 01:00:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.44,0.01,-0.00
2022-06-18 01:30:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.34,0.01,-0.00
2022-06-18 02:00:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.24,0.01,-0.00
2022-06-18 02:30:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.14,0.01,-0.00
2022-06-18 03:00:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,2.04,0.01,-0.00
2022-06-18 03:30:00+00:00,0.33,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,1.95,0.01,-0.00
2022-06-18 04:00:00+00:00,0.20,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,1.85,0.01,-0.00
2022-06-18 04:30:00+00:00,0.20,0.15,0.20,0.00,-0.00,-0.00,0,0.00,-0.20,1.75,0.01,-0.00
2022-06-18 05:00:00+00:00,0.20,0.15,0.20,0.02,-0.00,-0.00,0,0.00,-0.18,1.66,0.01,-0.00
2022-06-18 05:30:00+00:00,0.20,0.15,0.20,0.02,-0.00,-0.00,0,0.00,-0.18,1.57,0.01,-0.00
2022-06-18 06:00:00+00:00,0.20,0.15,0.78,0.29,-0.00,-0.00,0,0.00,-0.51,1.32,0.03,-0.00
2022-06-18 06:30:00+00:00,0.20,0.15,0.78,0.29,-0.00,-0.00,0,0.00,-0.51,1.06,0.03,-0.00
2022-06-18 07:00:00+00:00,0.33,0.15,0.59,0.45,-0.00,-0.00,0,0.00,-0.16,0.98,0.01,-0.00
2022-06-18 07:30:00+00:00,0.33,0.15,0.59,0.45,-0.00,-0.00,0,0.00,-0.16,0.91,0.01,-0.00
2022-06-18 08:00:00+00:00,0.33,0.15,0.59,0.87,-0.00,-0.00,0,0.00,0.23,1.01,0.01,-0.00
2022-06-18 08:30:00+00:00,0.33,0.15,0.59,0.87,-0.00,-0.00,0,0.00,0.23,1.12,0.01,-0.00
2022-06-18 09:00:00+00:00,0.33,0.15,0.20,0.66,-0.00,-0.00,0,0.00,0.43,1.31,0.02,-0.00
2022-06-18 09:30:00+00:00,0.33,0.15,0.20,0.66,-0.00,-0.00,0,0.00,0.43,1.50,0.02,-0.00
2022-06-18 10:00:00+00:00,0.33,0.15,0.20,1.20,-0.00,-0.00,0,0.00,0.94,1.93,0.05,-0.00
2022-06-18 10:30:00+00:00,0.33,0.15,0.20,1.20,-0.00,-0.00,0,0.00,0.94,2.35,0.05,-0.00
2022-06-18 11:00:00+00:00,0.33,0.15,0.20,1.40,-0.00,-0.00,0,0.00,1.14,2.86,0.06,-0.00
2022-06-18 11:30:00+00:00,0.33,0.15,0.20,1.40,-0.00,-0.00,0,0.00,1.14,3.37,0.06,-0.00
2022-06-18 12:00:00+00:00,0.33,0.15,0.20,2.05,-0.00,-0.00,0,0.00,1.75,4.16,0.09,-0.00
2022-06-18 12:30:00+00:00,0.33,0.15,0.20,2.05,0,0.00,0.41,0.03,1.34,4.77,0.07,-0.03
2022-06-18 13:00:00+00:00,0.20,0.15,0.20,2.70,0,0.00,2.00,0.15,0.38,4.93,0.02,-0.15
2022-06-18 13:30:00+00:00,0.20,0.15,0.20,2.70,0,0.00,2.27,0.17,0.11,4.98,0.01,-0.17
2022-06-18 14:00:00+00:00,0.20,0.15,0.20,2.29,0,0.00,1.95,0.15,0.03,4.99,0.00,-0.15
2022-06-18 14:30:00+00:00,0.20,0.15,0.20,2.29,0,0.00,1.97,0.15,0.01,5.00,0.00,-0.15
